Date,Item/Description,Amount,Mode,Remarks,Monthss,Paid/Unpaid,Paid By,Payment Date,Category,ID,Adv Check,PnL Category,PnL Type,Check,,,,,,,,Check
31/01/2025,Vegetables,90,Cash,Papaya,01-2025,Paid,Sameer,,Inventory,0150,,COGS - Veg,Expense,0,,,,,,,,TRUE
31/01/2025,Dairy,60,Cash,Milk,01-2025,Paid,Sameer,,Inventory,0151,,COGS - Dairy,Expense,0,,,,,,,,TRUE
31/01/2025,Kinners,35,Cash,,01-2025,Paid,Sameer,,Maintance,0152,,OpEx - Misc,Expense,0,,,,,,,,TRUE
01/02/2025,Sales,18947,Wallet,,02-2025,,,,Sales,0153,,Revenue,Income,0,,,,,,,,TRUE
01/02/2025,Grocery,6500,Bank,kaju,02-2025,Paid,Sameer,,Inventory,0154,,COGS - Grocery,Expense,0,,,,,,,,TRUE
01/02/2025,Sales,5015,Cash,,02-2025,,,,Sales,0155,,Revenue,Income,0,,,,,,,,TRUE
01/02/2025,Sales,2285,Card,,02-2025,,,,Sales,0156,,Revenue,Income,0,,,,,,,,TRUE
01/02/2025,Charcoal,1680,Bank,,02-2025,Paid,Sameer,,Inventory,0157,,COGS - Fuel,Expense,0,,,,,,,,TRUE
01/02/2025,Mutton,1680,Cash,,02-2025,Paid,Sameer,,Inventory,0158,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
01/02/2025,Chicken,1454,Bank,,02-2025,Paid,Sameer,,Inventory,0159,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
01/02/2025,Dairy,1330,Bank,,02-2025,Paid,Sameer,,Inventory,0160,,COGS - Dairy,Expense,0,,,,,,,,TRUE
01/02/2025,Beverages,1200,Cash,,02-2025,Paid,Sameer,,Grocery,0161,,COGS - Grocery,Expense,0,,,,,,,,TRUE
01/02/2025,Sales,1100,Online Sale,,02-2025,,,,Sales,0162,,Revenue,Income,0,,,,,,,,TRUE
01/02/2025,Grocery,879,Bank,,02-2025,Paid,Sameer,,Inventory,0163,,COGS - Grocery,Expense,0,,,,,,,,TRUE
01/02/2025,Dairy,825,Cash,Eggs,02-2025,Paid,Sameer,,Inventory,0164,,COGS - Dairy,Expense,0,,,,,,,,TRUE
01/02/2025,Petrol,480,Cash,,02-2025,Paid,Sameer,,Bike Maintance,0165,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
01/02/2025,Vegetables,467,Bank,,02-2025,Paid,Sameer,,Inventory,0166,,COGS - Veg,Expense,0,,,,,,,,TRUE
01/02/2025,Sales,180,UPI,,02-2025,,,,Sales,0167,,Revenue,Income,0,,,,,,,,TRUE
01/02/2025,Restaurant New Inventory,150,Cash,cooker city,02-2025,Paid,Sameer,,New Inventory,0168,,OpEx - CapEx,Expense,0,,,,,,,,TRUE
01/02/2025,Tea,100,Cash,,02-2025,Paid,Sameer,,Staff Expenses,0169,,OpEx - Labor,Expense,0,,,,,,,,TRUE
01/02/2025,Kinners,30,Cash,,02-2025,Paid,Sameer,,Maintance,0170,,OpEx - Misc,Expense,0,,,,,,,,TRUE
02/02/2025,Sales,24773,Wallet,,02-2025,,,,Sales,0171,,Revenue,Income,0,,,,,,,,TRUE
02/02/2025,Advance,5000,Bank,Santosh,02-2025,Paid,Sameer,,Salary,0172,,OpEx - Labor,Expense,0,,,,,,,,TRUE
02/02/2025,Advance,5000,Bank,Raju,02-2025,Paid,Sameer,,Salary,0173,,OpEx - Labor,Expense,0,,,,,,,,TRUE
02/02/2025,Grocery,4916,Bank,Hyperpure,02-2025,Paid,Sameer,,Inventory,0174,,COGS - Grocery,Expense,0,,,,,,,,TRUE
02/02/2025,Sales,4324,Online Sale,,02-2025,,,,Sales,0175,,Revenue,Income,0,,,,,,,,TRUE
02/02/2025,Chicken,3983,Bank,,02-2025,Paid,Sameer,,Inventory,0176,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
02/02/2025,Sales,3340,Cash,,02-2025,,,,Sales,0177,,Revenue,Income,0,,,,,,,,TRUE
02/02/2025,Grocery,2850,Bank,,02-2025,Paid,Sameer,,Inventory,0178,,COGS - Grocery,Expense,0,,,,,,,,TRUE
02/02/2025,Sales,2510,Card,,02-2025,,,,Sales,0179,,Revenue,Income,0,,,,,,,,TRUE
02/02/2025,Advance,1500,Bank_Cash,Danish,02-2025,Paid,Sameer,,Salary,0180,,OpEx - Labor,Expense,0,,,,,,,,TRUE
02/02/2025,Vegetables,1100,Cash,Onion,02-2025,Paid,Sameer,,Inventory,0181,,COGS - Veg,Expense,0,,,,,,,,TRUE
02/02/2025,Advance,1000,Bank_Cash,Mujeeb,02-2025,Paid,Sameer,,Salary,0182,,OpEx - Labor,Expense,0,,,,,,,,TRUE
02/02/2025,Advance,1000,Bank_Cash,Irfan,02-2025,Paid,Sameer,,Salary,0183,,OpEx - Labor,Expense,0,,,,,,,,TRUE
02/02/2025,Sales,989,UPI,,02-2025,,,,Sales,0184,,Revenue,Income,0,,,,,,,,TRUE
02/02/2025,Dairy,895,Bank,,02-2025,Paid,Sameer,,Inventory,0185,,COGS - Dairy,Expense,0,,,,,,,,TRUE
02/02/2025,Disposable,550,Cash,,02-2025,Paid,Sameer,,Inventory,0186,,COGS - Packaging,Expense,0,,,,,,,,TRUE
02/02/2025,Vegetables,454,Bank,,02-2025,Paid,Sameer,,Inventory,0187,,COGS - Veg,Expense,0,,,,,,,,TRUE
02/02/2025,Petrol,415,Cash,,02-2025,Paid,Sameer,,Bike Maintance,0188,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
02/02/2025,Bakery,195,Cash,Pita Bread,02-2025,Paid,Sameer,,Grocery,0189,,COGS - Grocery,Expense,0,,,,,,,,TRUE
02/02/2025,Tea,120,Cash,,02-2025,Paid,Sameer,,Staff Expenses,0190,,OpEx - Labor,Expense,0,,,,,,,,TRUE
02/02/2025,Counter Cash,70,Cash,Excess UPI Return,02-2025,Paid,Sameer,,Excess Amount Return,0191,,Excess Amount Return,Expense,0,,,,,,,,TRUE
02/02/2025,Vegetables,50,Cash,Carrot,02-2025,Paid,Sameer,,Inventory,0192,,COGS - Veg,Expense,0,,,,,,,,TRUE
02/02/2025,Vegetables,40,Cash,Mint,02-2025,Paid,Sameer,,Inventory,0193,,COGS - Veg,Expense,0,,,,,,,,TRUE
03/02/2025,Sales,16745,Wallet,,02-2025,,,,Sales,0194,,Revenue,Income,0,,,,,,,,TRUE
03/02/2025,Gas,10920,Bank,,02-2025,Paid,Sameer,,Fixed Maintance,0195,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
03/02/2025,Chicken,4080,Bank,,02-2025,Paid,Sameer,,Inventory,0196,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
03/02/2025,Grocery,3800,Bank,,02-2025,Paid,Sameer,,Inventory,0197,,COGS - Grocery,Expense,0,,,,,,,,TRUE
03/02/2025,Sales,3065,Cash,,02-2025,,,,Sales,0198,,Revenue,Income,0,,,,,,,,TRUE
03/02/2025,Disposable,2855,Bank,,02-2025,Paid,Sameer,,Inventory,0199,,COGS - Packaging,Expense,0,,,,,,,,TRUE
03/02/2025,Police,2000,Cash,,02-2025,Paid,Sameer,,Fixed Maintance,0200,,OpEx - Fixed,Expense,0,,,,,,,,TRUE
03/02/2025,Dairy,1073,Bank,,02-2025,Paid,Sameer,,Inventory,0201,,COGS - Dairy,Expense,0,,,,,,,,TRUE
03/02/2025,Sales,990,UPI,,02-2025,,,,Sales,0202,,Revenue,Income,0,,,,,,,,TRUE
03/02/2025,Sales,879,Card,,02-2025,,,,Sales,0203,,Revenue,Income,0,,,,,,,,TRUE
03/02/2025,Charcoal,840,Bank,,02-2025,Paid,Sameer,,Inventory,0204,,COGS - Fuel,Expense,0,,,,,,,,TRUE
03/02/2025,Sales,789,Online Sale,,02-2025,,,,Sales,0205,,Revenue,Income,0,,,,,,,,TRUE
03/02/2025,Dairy,787,Cash,Egg,02-2025,Paid,Sameer,,Inventory,0206,,COGS - Dairy,Expense,0,,,,,,,,TRUE
03/02/2025,Vegetables,465,Bank,,02-2025,Paid,Sameer,,Inventory,0207,,COGS - Veg,Expense,0,,,,,,,,TRUE
03/02/2025,Tea,90,Cash,,02-2025,Paid,Sameer,,Staff Expenses,0208,,OpEx - Labor,Expense,0,,,,,,,,TRUE
03/02/2025,Dairy,38,Cash,,02-2025,Paid,Sameer,,Inventory,0209,,COGS - Dairy,Expense,0,,,,,,,,TRUE
04/02/2025,Sales,9739,Wallet,,02-2025,,,,Sales,0210,,Revenue,Income,0,,,,,,,,TRUE
04/02/2025,Chicken,2716,Bank,,02-2025,Paid,Sameer,,Inventory,0211,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
04/02/2025,Sales,2268,Cash,,02-2025,,,,Sales,0212,,Revenue,Income,0,,,,,,,,TRUE
04/02/2025,Dairy,1748,Bank,,02-2025,Paid,Sameer,,Inventory,0213,,COGS - Dairy,Expense,0,,,,,,,,TRUE
04/02/2025,Sales,1204,Online Sale,,02-2025,,,,Sales,0214,,Revenue,Income,0,,,,,,,,TRUE
04/02/2025,Grocery,958,Bank,,02-2025,Paid,Sameer,,Inventory,0215,,COGS - Grocery,Expense,0,,,,,,,,TRUE
04/02/2025,Dairy,550,Cash,Soya Chaap,02-2025,Paid,Sameer,,Inventory,0216,,COGS - Dairy,Expense,0,,,,,,,,TRUE
04/02/2025,Vegetables,506,Bank,,02-2025,Paid,Sameer,,Inventory,0217,,COGS - Veg,Expense,0,,,,,,,,TRUE
04/02/2025,Sales,479,UPI,,02-2025,,,,Sales,0218,,Revenue,Income,0,,,,,,,,TRUE
04/02/2025,Bakery,230,Cash,,02-2025,Paid,Sameer,,Grocery,0219,,COGS - Grocery,Expense,0,,,,,,,,TRUE
04/02/2025,Tea,120,Cash,,02-2025,Paid,Sameer,,Staff Expenses,0220,,OpEx - Labor,Expense,0,,,,,,,,TRUE
04/02/2025,Kinners,38,Cash,,02-2025,Paid,Sameer,,Maintance,0221,,OpEx - Misc,Expense,0,,,,,,,,TRUE
04/02/2025,Electric Work,30,Cash,,02-2025,Paid,Sameer,,Maintance,0222,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
04/02/2025,Sales,20,Card,,02-2025,,,,Sales,0223,,Revenue,Income,0,,,,,,,,TRUE
05/02/2025,Sales,16846,Wallet,,02-2025,,,,Sales,0224,,Revenue,Income,0,,,,,,,,TRUE
05/02/2025,Advance,3000,Bank_Cash,Laxmi Bai Salary,02-2025,Paid,Sameer,,Salary,0225,,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/02/2025,Sales,2390,Cash,,02-2025,,,,Sales,0226,,Revenue,Income,0,,,,,,,,TRUE
05/02/2025,Beverages,2000,Bank_Cash,Cold Drinks,02-2025,Paid,Sameer,,Grocery,0227,,COGS - Grocery,Expense,0,,,,,,,,TRUE
05/02/2025,Chicken,1571,Bank,,02-2025,Paid,Sameer,,Inventory,0228,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
05/02/2025,Advance,1500,Bank,Vijay,02-2025,Paid,Sameer,,Salary,0229,1,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/02/2025,Disposable,1160,Bank,,02-2025,Paid,Sameer,,Inventory,0230,,COGS - Packaging,Expense,0,,,,,,,,TRUE
05/02/2025,Sales,1122,Online Sale,,02-2025,,,,Sales,0231,,Revenue,Income,0,,,,,,,,TRUE
05/02/2025,Charcoal,840,Bank,,02-2025,Paid,Sameer,,Inventory,0232,,COGS - Fuel,Expense,0,,,,,,,,TRUE
05/02/2025,Dairy,838,Bank,,02-2025,Paid,Sameer,,Inventory,0233,,COGS - Dairy,Expense,0,,,,,,,,TRUE
05/02/2025,Grocery,375,Bank,,02-2025,Paid,Sameer,,Inventory,0234,,COGS - Grocery,Expense,0,,,,,,,,TRUE
05/02/2025,Vegetables,203,Bank,,02-2025,Paid,Sameer,,Inventory,0235,,COGS - Veg,Expense,0,,,,,,,,TRUE
05/02/2025,Advance,200,Cash,Mahesh,02-2025,Paid,Sameer,,Salary,0236,,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/02/2025,Sales,190,Zomato Pay,,02-2025,,,,Sales,0237,,Revenue,Income,0,,,,,,,,TRUE
05/02/2025,Beverages,160,Cash,Cold Drinks,02-2025,Paid,Sameer,,Grocery,0238,,COGS - Grocery,Expense,0,,,,,,,,TRUE
05/02/2025,Tea,120,Cash,,02-2025,Paid,Sameer,,Staff Expenses,0239,,OpEx - Labor,Expense,0,,,,,,,,TRUE
05/02/2025,Dairy,40,Cash,,02-2025,Paid,Sameer,,Inventory,0240,,COGS - Dairy,Expense,0,,,,,,,,TRUE
05/02/2025,Vegetables,20,Cash,Mint,02-2025,Paid,Sameer,,Inventory,0241,,COGS - Veg,Expense,0,,,,,,,,TRUE
05/02/2025,Sales,10,UPI,,02-2025,,,,Sales,0242,,Revenue,Income,0,,,,,,,,TRUE
06/02/2025,Sales,15650,Wallet,Petpooja,02-2025,,,,Sales,0243,,Revenue,Income,0,,,,,,,,TRUE
06/02/2025,Grocery,4283,Bank,Balaji,02-2025,Paid,Sameer,,Inventory,0244,,COGS - Grocery,Expense,0,,,,,,,,TRUE
06/02/2025,Chicken,4135,Bank,Golden Chicken,02-2025,Paid,Sameer,,Inventory,0245,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
06/02/2025,Sales,3600,Cash,Cash Sale,02-2025,,,,Sales,0246,,Revenue,Income,0,,,,,,,,TRUE
06/02/2025,Sales,1244,Online Sale,Swiggy & Zomato,02-2025,,,,Sales,0247,,Revenue,Income,0,,,,,,,,TRUE
06/02/2025,Charcoal,840,Bank,Gyaneshwari,02-2025,Paid,Sameer,,Inventory,0248,,COGS - Fuel,Expense,0,,,,,,,,TRUE
06/02/2025,Dairy,803,Bank,Adarsh Dairy,02-2025,Paid,Sameer,,Inventory,0249,,COGS - Dairy,Expense,0,,,,,,,,TRUE
06/02/2025,Egg,757,Cash,Mulani,02-2025,Paid,Sameer,,Grocery,0250,,COGS - Grocery,Expense,0,,,,,,,,TRUE
06/02/2025,Vegetables,700,Bank,Gaatha,02-2025,Paid,Sameer,,Inventory,0251,,COGS - Veg,Expense,0,,,,,,,,TRUE
06/02/2025,Sales,670,UPI,UPI Sale,02-2025,,,,Sales,0252,,Revenue,Income,0,,,,,,,,TRUE
06/02/2025,Sales,470,Wallet,Zomato Pay,02-2025,,,,Sales,0253,,Revenue,Income,0,,,,,,,,TRUE
06/02/2025,Momos,210,Cash,Momos,02-2025,Paid,Sameer,,Inventory,0254,,COGS - Inventory,Expense,0,,,,,,,,TRUE
06/02/2025,Tea,83,Cash,Staff Tea,02-2025,Paid,Sameer,,Staff Expenses,0255,,OpEx - Labor,Expense,0,,,,,,,,TRUE
07/02/2025,Sales,26031,Wallet,Petpooja,02-2025,,,,Sales,0256,,Revenue,Income,0,,,,,,,,TRUE
07/02/2025,Chicken,2440,Bank,Golden Chicken,02-2025,Paid,Sameer,,Inventory,0257,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
07/02/2025,Sales,2298,Online Sale,Swiggy & Zomato,02-2025,,,,Sales,0258,,Revenue,Income,0,,,,,,,,TRUE
07/02/2025,Sales,2160,Cash,Petpooja,02-2025,,,,Sales,0259,,Revenue,Income,0,,,,,,,,TRUE
07/02/2025,Dairy,1491,Bank,Adarsh Dairy,02-2025,Paid,Sameer,,Inventory,0260,,COGS - Dairy,Expense,0,,,,,,,,TRUE
07/02/2025,Mutton,1480,Cash,A1 Mutton,02-2025,Paid,Sameer,,Inventory,0261,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
07/02/2025,Vegetables,549,Bank,Gaatha,02-2025,Paid,Sameer,,Inventory,0262,,COGS - Veg,Expense,0,,,,,,,,TRUE
07/02/2025,Grocery,475,Bank,Balaji,02-2025,Paid,Sameer,,Inventory,0263,,COGS - Grocery,Expense,0,,,,,,,,TRUE
07/02/2025,Maintenance,200,Cash,Welding,02-2025,Paid,Sameer,,Maintance,0264,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
07/02/2025,Tea,100,Cash,Staff Tea,02-2025,Paid,Sameer,,Staff Expenses,0265,,OpEx - Labor,Expense,0,,,,,,,,TRUE
07/02/2025,Vegetables,60,Cash,Papaya,02-2025,Paid,Sameer,,Inventory,0266,,COGS - Veg,Expense,0,,,,,,,,TRUE
07/02/2025,Maintenance,40,Cash,Lighter,02-2025,Paid,Sameer,,Maintance,0267,,OpEx - Maintenance,Expense,0,,,,,,,,TRUE
07/02/2025,Dairy,38,Cash,Milk,02-2025,Paid,Sameer,,Inventory,0268,,COGS - Dairy,Expense,0,,,,,,,,TRUE
07/02/2025,Kinners,10,Cash,Kinner,02-2025,Paid,Sameer,,Maintance,0269,,OpEx - Misc,Expense,0,,,,,,,,TRUE
08/02/2025,Sales,17459,Wallet,petpooja,02-2025,,,,Sales,0270,,Revenue,Income,0,,,,,,,,TRUE
08/02/2025,Chicken,5685,Bank,,02-2025,Paid,Sameer,,Inventory,0271,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
08/02/2025,Sales,5260,Cash,petpooja,02-2025,,,,Sales,0272,,Revenue,Income,0,,,,,,,,TRUE
08/02/2025,Grocery,2290,Bank,,02-2025,Paid,Sameer,,Inventory,0273,,COGS - Grocery,Expense,0,,,,,,,,TRUE
08/02/2025,Sales,2037,Online Sale,Swiggy & Zomato,02-2025,,,,Sales,0274,,Revenue,Income,0,,,,,,,,TRUE
08/02/2025,Sales,1910,Card,petpooja,02-2025,,,,Sales,0275,,Revenue,Income,0,,,,,,,,TRUE
08/02/2025,Charcoal,1680,Bank,,02-2025,Paid,Sameer,,Inventory,0276,,COGS - Fuel,Expense,0,,,,,,,,TRUE
08/02/2025,Beverages,1300,Bank_Cash,,02-2025,Paid,Sameer,,Grocery,0277,,COGS - Grocery,Expense,0,,,,,,,,TRUE
08/02/2025,Sales,1280,Zomato Pay,petpooja,02-2025,,,,Sales,0278,,Revenue,Income,0,,,,,,,,TRUE
08/02/2025,Dairy,625,Bank,,02-2025,Paid,Sameer,,Inventory,0279,,COGS - Dairy,Expense,0,,,,,,,,TRUE
08/02/2025,Internet,600,Bank,,02-2025,Paid,Sameer,,Fixed Maintance,0280,,OpEx - Utilities,Expense,0,,,,,,,,TRUE
08/02/2025,Vegetables,532,Bank,,02-2025,Paid,Sameer,,Inventory,0281,,COGS - Veg,Expense,0,,,,,,,,TRUE
08/02/2025,Mutton,400,Bank_Cash,Paya,02-2025,Paid,Sameer,,Inventory,0282,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
08/02/2025,Sales,149,UPI,petpooja,02-2025,,,,Sales,0283,,Revenue,Income,0,,,,,,,,TRUE
08/02/2025,Tea,100,Cash,staff tea,02-2025,Paid,Sameer,,Staff Expenses,0284,,OpEx - Labor,Expense,0,,,,,,,,TRUE
08/02/2025,Dairy,38,Cash,milk,02-2025,Paid,Sameer,,Inventory,0285,,COGS - Dairy,Expense,0,,,,,,,,TRUE
08/02/2025,Vegetables,30,Cash,Mint,02-2025,Paid,Sameer,,Inventory,0286,,COGS - Veg,Expense,0,,,,,,,,TRUE
08/02/2025,Kinners,20,Cash,kiner,02-2025,Paid,Sameer,,Maintance,0287,,OpEx - Misc,Expense,0,,,,,,,,TRUE
08/02/2025,Medical,20,Cash,Banded,02-2025,Paid,Sameer,,Staff Expenses,0288,,OpEx - Labor,Expense,0,,,,,,,,TRUE
08/02/2025,Beverages,20,Cash,soda,02-2025,Paid,Sameer,,Grocery,0289,,COGS - Grocery,Expense,0,,,,,,,,TRUE
09/02/2025,Sales,23463,Wallet,,02-2025,,,,Sales,0290,,Revenue,Income,0,,,,,,,,TRUE
09/02/2025,Sales,4599,Cash,,02-2025,,,,Sales,0291,,Revenue,Income,0,,,,,,,,TRUE
09/02/2025,Grocery,3900,Bank,Balaji,02-2025,Paid,Sameer,,Inventory,0292,,COGS - Grocery,Expense,0,,,,,,,,TRUE
09/02/2025,Chicken,2967,Bank,Golden Chicken,02-2025,Paid,Sameer,,Inventory,0293,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
09/02/2025,Advance,2000,Bank_Cash,Danish,02-2025,Paid,Sameer,,Salary,0294,,OpEx - Labor,Expense,0,,,,,,,,TRUE
09/02/2025,Sales,1852,Online Sale,,02-2025,,,,Sales,0295,,Revenue,Income,0,,,,,,,,TRUE
09/02/2025,Dairy,1731,Bank,Adarsh Dairy,02-2025,Paid,Sameer,,Inventory,0296,,COGS - Dairy,Expense,0,,,,,,,,TRUE
09/02/2025,Disposable,1405,Bank,anand disposal,02-2025,Paid,Sameer,,Inventory,0297,,COGS - Packaging,Expense,0,,,,,,,,TRUE
09/02/2025,Advance,1000,Bank_Cash,raju,02-2025,Paid,Sameer,,Salary,0298,,OpEx - Labor,Expense,0,,,,,,,,TRUE
09/02/2025,Sales,925,UPI,,02-2025,,,,Sales,0299,,Revenue,Income,0,,,,,,,,TRUE
09/02/2025,Bakery,750,Bank_Cash,pita bread,02-2025,Paid,Sameer,,Grocery,0300,,COGS - Grocery,Expense,0,,,,,,,,TRUE
09/02/2025,Sales,715,Zomato Pay,petpooja,02-2025,,,,Sales,0301,,Revenue,Income,0,,,,,,,,TRUE
09/02/2025,Vegetables,606,Bank,gatha vegetable,02-2025,Paid,Sameer,,Inventory,0302,,COGS - Veg,Expense,0,,,,,,,,TRUE
09/02/2025,Sales,531,Card,,02-2025,,,,Sales,0303,,Revenue,Income,0,,,,,,,,TRUE
09/02/2025,Cash Shortage,455,Cash,Today's Cash Shortage,02-2025,Paid,Sameer,,Shortage,0304,,OpEx - Misc,Expense,0,,,,,,,,TRUE
09/02/2025,Tea,125,Bank_Cash,staff tea,02-2025,Paid,Sameer,,Staff Expenses,0305,,OpEx - Labor,Expense,0,,,,,,,,TRUE
09/02/2025,Vegetables,120,Bank_Cash,onion,02-2025,Paid,Sameer,,Inventory,0306,,COGS - Veg,Expense,0,,,,,,,,TRUE
09/02/2025,Advance,100,Bank_Cash,kanaya,02-2025,Paid,Sameer,,Salary,0307,,OpEx - Labor,Expense,0,,,,,,,,TRUE
09/02/2025,Kinners,70,Cash,kinner,02-2025,Paid,Sameer,,Maintance,0308,,OpEx - Misc,Expense,0,,,,,,,,TRUE
10/02/2025,Sales,10062,Wallet,petpooja,02-2025,,,,Sales,0309,,Revenue,Income,0,,,,,,,,TRUE
10/02/2025,Bank,6000,Bank_Cash,To Al zohra acc,02-2025,Paid,Sameer,,Cash Withdrawal,0310,,OpEx - Transfer,Expense,0,,,,,,,,TRUE
10/02/2025,Chicken,4840,Bank,Golden Chicken,02-2025,Paid,Sameer,,Inventory,0311,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
10/02/2025,Sales,3645,Cash,petpooja,02-2025,,,,Sales,0312,,Revenue,Income,0,,,,,,,,TRUE
10/02/2025,Grocery,3083,Bank,Balaji,02-2025,Paid,Sameer,,Inventory,0313,,COGS - Grocery,Expense,0,,,,,,,,TRUE
10/02/2025,Sales,1862,Online Sale,Swiggy & Zomato,02-2025,,,,Sales,0314,,Revenue,Income,0,,,,,,,,TRUE
10/02/2025,Vegetables,1730,Bank_Cash,Onion,02-2025,Paid,Sameer,,Inventory,0315,,COGS - Veg,Expense,0,,,,,,,,TRUE
10/02/2025,Sales,1570,UPI,petpooja,02-2025,,,,Sales,0316,,Revenue,Income,0,,,,,,,,TRUE
10/02/2025,Dairy,1270,Bank,Adarsh Dairy,02-2025,Paid,Sameer,,Inventory,0317,,COGS - Dairy,Expense,0,,,,,,,,TRUE
10/02/2025,Charcoal,840,Bank,gyaneshwari charcoal,02-2025,Paid,Sameer,,Inventory,0318,,COGS - Fuel,Expense,0,,,,,,,,TRUE
10/02/2025,Vegetables,428,Bank,gatha vegetable,02-2025,Paid,Sameer,,Inventory,0319,,COGS - Veg,Expense,0,,,,,,,,TRUE
10/02/2025,Tea,105,Bank_Cash,Staff Tea,02-2025,Paid,Sameer,,Staff Expenses,0320,,OpEx - Labor,Expense,0,,,,,,,,TRUE
10/02/2025,Kinners,30,Cash,kinner,02-2025,Paid,Sameer,,Maintance,0321,,OpEx - Misc,Expense,0,,,,,,,,TRUE
11/02/2025,Sales,14439,Wallet,petpooja,02-2025,,,,Sales,0322,,Revenue,Income,0,,,,,,,,TRUE
11/02/2025,Sales,3210,Cash,petpooja,02-2025,,,,Sales,0323,,Revenue,Income,0,,,,,,,,TRUE
11/02/2025,Sales,2768,Online Sale,Swiggy & Zomato,02-2025,,,,Sales,0324,,Revenue,Income,0,,,,,,,,TRUE
11/02/2025,Grocery,2714,Bank,Balaji,02-2025,Paid,Sameer,,Inventory,0325,,COGS - Grocery,Expense,0,,,,,,,,TRUE
11/02/2025,Chicken,1830,Bank,Golden Chicken,02-2025,Paid,Sameer,,Inventory,0326,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
11/02/2025,Dairy,1308,Bank,dairy,02-2025,Paid,Sameer,,Inventory,0327,,COGS - Dairy,Expense,0,,,,,,,,TRUE
11/02/2025,Egg,1040,Cash,mulani egg,02-2025,Paid,Sameer,,Grocery,0328,,COGS - Grocery,Expense,0,,,,,,,,TRUE
11/02/2025,Grocery,640,Bank_Cash,ajnomoto,02-2025,Paid,Sameer,,Inventory,0329,,COGS - Grocery,Expense,0,,,,,,,,TRUE
11/02/2025,Sales,629,Zomato Pay,petpooja,02-2025,,,,Sales,0330,,Revenue,Income,0,,,,,,,,TRUE
11/02/2025,Advance,500,Bank_Cash,ayub,02-2025,Paid,Sameer,,Salary,0331,,OpEx - Labor,Expense,0,,,,,,,,TRUE
11/02/2025,Vegetables,494,Bank,gatha vegetable,02-2025,Paid,Sameer,,Inventory,0332,,COGS - Veg,Expense,0,,,,,,,,TRUE
11/02/2025,Sales,480,Card,petpooja,02-2025,,,,Sales,0333,,Revenue,Income,0,,,,,,,,TRUE
11/02/2025,Tea,105,Bank_Cash,staff tea,02-2025,Paid,Sameer,,Staff Expenses,0334,,OpEx - Labor,Expense,0,,,,,,,,TRUE
11/02/2025,Sales,50,UPI,petpooja,02-2025,,,,Sales,0335,,Revenue,Income,0,,,,,,,,TRUE
11/02/2025,Kinners,40,Cash,kinner,02-2025,Paid,Sameer,,Maintance,0336,,OpEx - Misc,Expense,0,,,,,,,,TRUE
11/02/2025,Dairy,38,Bank_Cash,milk,02-2025,Paid,Sameer,,Inventory,0337,,COGS - Dairy,Expense,0,,,,,,,,TRUE
11/02/2025,Vegetables,20,Cash,pudina,02-2025,Paid,Sameer,,Inventory,0338,,COGS - Veg,Expense,0,,,,,,,,TRUE
12/02/2025,Sales,14105,Wallet,pet pooja,02-2025,,,,Sales,0339,,Revenue,Income,0,,,,,,,,TRUE
12/02/2025,Chicken,4559,Bank,Golden Chicken,02-2025,Paid,Sameer,,Inventory,0340,,COGS - NonVeg,Expense,0,,,,,,,,TRUE
12/02/2025,Sales,4148,Cash,pet pooja,02-2025,,,,Sales,0341,,Revenue,Income,0,,,,,,,,TRUE
12/02/2025,Sales,2440,Zomato Pay,pet pooja,02-2025,,,,Sales,0342,,Revenue,Income,0,,,,,,,,TRUE
12/02/2025,Cash Shortage,1940,Cash,cash shortage,02-2025,Paid,Sameer,,Shortage,0343,,OpEx - Misc,Expense,0,,,,,,,,TRUE
12/02/2025,Sales,1310,Online Sale,Swiggy & Zomato,02-2025,,,,Sales,0344,,Revenue,Income,0,,,,,,,,TRUE
12/02/2025,Dairy,970,Bank,Adarsh Dairy,02-2025,Paid,Sameer,,Inventory,0345,,COGS - Dairy,Expense,0,,,,,,,,TRUE
12/02/2025,Sales,470,UPI,pet pooja,02-2025,,,,Sales,0346,,Revenue,Income,0,,,,,,,,TRUE
12/02/2025,Sales,380,Card,pet pooja,02-2025,,,,Sales,0347,,Revenue,Income,0,,,,,,,,TRUE
